	Sobic	Seita	Ortho	Orysa	Bradi	Pavag	Zmays
SynPair398	0.050452	0.177439	0.311188	0.290849	0.224304	0.121623	0.07969
SynPair57958	0.109638	0.416111	0.626688	0.653826	0.810276	0.360452	0.148626
SynPair23669	0.04719	0.122525	0.247832	0.313222	0.209519	0.186574	0.08735
SynPair41169	0.081209	0.147068	0.244728	0.22806	0.188643	0.107435	0.124739
SynPair22433	0.009835	0.204591	0.425107	0.170583	0.287432	0.098748	0.119414
SynPair44391	0.075891	0.099975	0.26719	0.263972	0.236779	0.181712	0.207485
SynPair42206	0.175428	0.264062	0.48152	0.644789	0.480042	0.99716	0.283113
SynPair8239	0.093389	0.201775	0.627904	0.590311	0.636359	0.231961	0.110524
SynPair18036	0.061287	0.177096	0.138496	0.276415	0.290092	0.204118	0.206132
SynPair45267	0.044374	0.128555	0.246808	0.18485	0.162329	0.10411	0.0753
SynPair9107	0.203006	0.549622	0.606404	0.634634	1.050093	0.205457	0.554976
SynPair65110	0.114384	0.1396	0.242794	0.257311	0.314647	0.145484	0.078966
SynPair38341	0.236269	0.339633	0.511452	0.483614	0.936391	0.435733	0.250617
SynPair25452	0.160481	0.164712	0.476504	0.334251	0.661566	0.493177	0.249061
SynPair43294	0.05187	0.171901	0.327804	0.37478	0.238739	0.18303	0.092006
SynPair67141	0.054319	0.143223	0.371004	0.238781	0.606138	0.065602	0.053521
SynPair65830	0.077428	0.178846	0.316998	0.217873	0.425834	0.124941	0.113811
SynPair23099	0.087786	0.247721	0.203706	0.460554	0.488614	0.312076	0.426786
SynPair39447	0.106513	0.283484	0.500968	0.493931	1.124125	0.132738	0.192099
SynPair18872	0.030369	0.081873	0.391012	0.344185	0.294949	0.125306	0.077806
SynPair26261	0.088563	0.130353	0.367635	0.331556	0.3315	0.20473	0.082124
SynPair9943	0.118536	0.222813	0.46509	0.435769	0.433017	0.193415	0.155964
SynPair61892	0.062039	0.113036	0.183819	0.255496	0.152171	0.127978	0.096771
SynPair62935	0.074323	0.165314	0.320936	0.357155	0.25732	0.102211	0.059306
SynPair61742	0.053125	0.120259	0.267547	0.281569	0.18141	0.116969	0.117188
SynPair23335	0.042963	0.121369	0.27961	0.25613	0.230117	0.180545	0.082836
SynPair41849	0.259288	0.246884	0.332108	0.77532	0.386759	0.334439	0.231223
SynPair7735	0.086977	0.095424	0.33537	0.303499	0.253393	0.120522	0.093257
SynPair37729	0.274801	0.140459	0.387049	0.252385	0.660021	0.847968	0.227731
SynPair16760	0.045893	0.123184	0.200854	0.232568	0.205681	0.139372	0.072339
SynPair13880	0.17899	0.127536	0.238738	0.280214	0.123087	0.256743	0.202587
SynPair14655	0.404659	0.249963	0.551609	0.690034	0.832023	0.382719	1.580103
SynPair30580	0.071401	0.117217	0.235279	0.318951	0.201868	0.175353	0.216866
SynPair34446	0.072836	0.079559	0.195842	0.186784	0.179471	0.112047	0.150409
SynPair49878	0.110634	0.280091	0.542552	0.336953	0.500524	0.162653	0.159871
SynPair3797	0.609126	0.505211	1.004998	0.808923	0.957064	0.487207	0.30413
SynPair12812	0.069184	0.170961	0.262059	1.839255	0.261569	0.249847	0.091525
SynPair33427	0.05613	0.17844	0.222566	0.236186	0.213	0.11327	0.08922
SynPair870	0.171986	0.159352	0.428883	0.199079	0.421516	0.16385	0.37736
SynPair13634	0.085258	0.201648	0.26899	0.381073	0.215808	0.175201	0.152725
SynPair3847	0.045608	0.109912	0.252619	0.290433	0.220803	0.114734	0.085128
SynPair31476	0.120216	0.125462	0.278398	0.198153	0.422259	0.164206	0.623921
SynPair10843	0.056986	0.083332	0.321999	0.308193	0.253568	0.141699	0.117683
SynPair4692	0.052666	0.092868	0.247036	0.260913	0.250792	0.095057	0.10611
SynPair32719	0.230253	0.286657	0.277573	1.458222	1.133106	0.311513	0.283089
SynPair17696	0.041369	0.09709	0.265185	0.434035	0.629488	0.158747	0.068514
SynPair12976	0.040167	0.080808	0.318068	0.241934	0.286592	0.158762	0.17585
SynPair568	0.041287	0.089682	0.753848	0.254459	0.758511	0.846695	0.214539
SynPair31512	0.058518	0.101967	0.303693	0.279022	0.158132	0.09092	0.065279
SynPair30748	0.056276	0.102075	0.258354	0.312672	0.233777	0.103443	0.089333
SynPair37485	0.343276	0.213485	0.87667	0.322843	0.883001	0.349842	1.247525
SynPair52048	0.097547	0.308022	0.625919	0.422316	0.356639	0.230529	0.26037
SynPair3923	0.098098	0.283187	1.012411	1.304146	0.743652	0.226818	0.16522
SynPair13750	0.095575	0.278653	0.799765	0.445296	0.790406	0.164296	0.408542
SynPair62502	0.076446	0.179275	0.267848	0.312078	0.282829	0.186471	0.520356
SynPair22040	0.443165	0.362488	0.316887	0.352473	0.218559	0.159475	0.166513
SynPair64495	0.051464	0.157538	0.231366	0.250259	0.269874	0.152079	0.128873
SynPair26186	0.031303	0.061531	0.183188	0.300927	0.321942	0.09647	0.321779
SynPair43853	0.051754	0.069367	0.301754	0.178687	0.184105	0.10437	0.116788
SynPair43783	0.049126	0.138343	0.212856	0.22377	0.214933	0.106087	0.148035
SynPair58107	0.110461	0.207163	0.411193	0.385608	0.355596	0.15046	0.06581
SynPair67456	0.062564	0.129493	0.221646	0.254068	0.206943	0.186253	0.077688
SynPair18445	0.100627	0.214488	0.74701	0.437125	1.024142	0.217031	0.216858
SynPair45614	0.037253	0.18228	0.223051	0.275984	0.191449	0.120238	0.091211
SynPair47645	0.071206	0.165354	0.532896	0.386143	0.386665	0.185045	0.077695
SynPair25145	0.151123	0.187494	0.590758	0.457695	0.524761	0.166347	0.206883
SynPair22288	0.174575	0.097503	0.3277	0.297856	0.712093	0.180779	0.124972
SynPair9410	0.217738	0.203605	0.320079	0.209499	0.479463	0.201404	0.113513
SynPair44832	0.167685	0.184698	0.564197	0.336766	0.672951	0.339639	0.681971
SynPair63888	0.02438	0.122248	0.365922	0.337893	0.26467	0.2018	0.142619
SynPair46907	0.06445	0.241207	0.276761	0.264462	0.465321	0.208372	0.197172
SynPair58063	0.081032	0.120702	0.381073	0.257682	0.413521	0.130332	0.160847
SynPair38732	0.278985	0.264124	0.350615	0.491235	0.59512	0.166712	0.260538
SynPair47721	0.212779	0.226476	0.557495	0.616792	0.373847	0.171587	0.285308
SynPair39568	0.034327	0.099067	0.216646	0.240503	0.228288	0.157621	0.052133
SynPair31841	0.838375	0.047208	0.290681	0.367546	0.238126	0.133646	0.222979
SynPair12859	0.072377	0.190401	0.33072	0.435439	0.189865	0.139364	0.215173
SynPair33810	0.146922	0.155748	1.204949	0.348954	1.789184	0.265826	0.56209
SynPair1421	0.055316	0.136385	0.262781	0.35597	0.223203	0.095858	0.102113
SynPair33508	0.023692	0.101852	0.320654	0.281424	0.23579	0.146392	0.096791
SynPair51208	0.077688	0.103939	0.238946	0.205783	0.205059	0.144884	0.138646
SynPair10510	0.075466	0.105305	0.26155	0.147589	0.232681	0.140573	0.088181
SynPair31925	0.053574	0.192025	0.446992	0.519538	0.484015	0.156777	0.218691
SynPair50052	0.469805	0.414738	0.47379	0.448714	0.567001	0.50491	0.59234
SynPair16487	0.066122	0.080722	0.270113	0.22587	0.261811	0.156156	0.449268
SynPair12541	0.356923	0.145076	0.363895	0.58213	0.734045	0.356709	0.424205
SynPair523	0.186404	0.221077	0.200282	0.361031	0.163973	0.274742	1.182996
SynPair15520	0.046216	0.070787	0.301765	0.270872	0.206816	0.10345	0.073571
SynPair34915	0.038729	0.104834	0.308194	0.204487	0.265295	0.200037	0.192011
SynPair48771	0.316617	0.287087	0.39458	0.421237	1.08719	0.458294	0.657928
SynPair56269	0.139495	0.326432	0.620456	0.356986	0.497087	0.257263	0.645116
SynPair17571	0.20255	0.210003	1.57715	0.510523	0.430624	0.374543	0.212644
SynPair4575	0.063232	0.15392	0.307371	0.199672	0.336523	0.226267	0.176886
SynPair49957	0.044502	0.104513	0.213865	0.254149	0.192668	0.14419	0.212738
SynPair35733	0.133145	0.296576	0.215989	0.445335	0.461261	0.203356	0.085178
SynPair31791	0.259044	0.325261	0.775237	1.086631	0.667079	0.267698	0.137483
SynPair12789	0.077696	0.119355	0.442061	0.125311	0.579572	0.289665	0.297038
SynPair15444	0.034564	0.082098	0.233006	0.225424	0.22363	0.134097	0.076822
SynPair48615	0.145132	0.128288	0.395552	0.803842	0.225844	0.174142	0.145546
SynPair4411	0.103317	0.146226	0.246841	0.276743	0.211048	0.188214	0.201317
SynPair35657	0.056427	0.145431	0.301777	0.264032	0.230353	0.112892	0.150898
SynPair49833	0.037228	0.062827	0.362739	0.251825	0.219181	0.080051	0.22077
SynPair28144	0.047014	0.116988	0.373508	0.362773	0.330172	0.177058	0.190125
SynPair15838	0.056899	0.135617	0.288817	0.207826	0.239773	0.094278	0.05996
SynPair17057	0.107178	0.362922	0.580585	0.275449	0.638345	0.211616	0.132517
SynPair4053	0.023865	0.133806	0.27743	0.610555	0.151415	0.163656	0.236452
SynPair13191	0.062707	0.206339	0.199671	0.248636	0.270066	0.128837	0.109033
SynPair29638	0.055639	0.142184	0.228705	0.230733	0.267453	0.104619	0.091529
SynPair35371	0.068884	0.084273	0.183799	0.214662	0.16903	0.119009	0.145548
SynPair4137	0.048739	0.127576	0.23739	0.158657	0.277358	0.151173	0.087406
SynPair57471	0.070439	0.097754	0.241782	0.239283	0.259774	0.13844	0.089149
SynPair28462	0.028585	0.120983	0.29661	0.262135	0.395686	0.234832	0.098936
SynPair17133	0.07857	0.228633	0.567167	0.342638	0.304521	0.754635	0.13348
SynPair48333	0.066027	0.047565	0.186828	0.248832	0.141247	0.129683	0.102001
SynPair15162	0.131917	0.096485	0.784838	0.369228	0.347458	0.141258	0.242441
SynPair49169	0.040486	0.131326	0.243197	0.214392	0.17021	0.125312	0.090599
SynPair12103	0.079798	0.097636	0.256736	0.263521	0.244453	0.082838	0.197802
SynPair1107	0.059761	0.166047	0.316049	0.334947	0.323418	0.204233	0.228539
SynPair13359	0.092439	0.135145	0.427031	0.586284	0.857991	0.095564	0.046065
SynPair3156	0.224771	0.151404	0.534574	0.489335	0.558592	0.20356	0.269213
SynPair34287	0.076662	0.125926	0.308177	0.279887	0.581463	0.229801	0.104195
SynPair1063	0.062711	0.203523	0.297715	0.26584	0.258247	0.22102	0.184848
SynPair18163	0.056983	0.092437	0.28472	0.176844	0.253132	0.050367	0.096516
SynPair9052	0.084639	0.157152	0.290117	0.194974	0.245059	0.15984	0.082954
SynPair61183	0.05691	0.115988	0.261927	0.298801	0.19132	0.125294	0.123613
SynPair67014	0.058617	0.100496	0.234732	0.198164	0.225654	0.148039	0.062309
SynPair43109	0.045519	0.15582	0.309534	0.281436	0.220938	0.086074	0.094666
SynPair83	0.129427	0.215227	0.464418	0.278571	0.81578	0.233097	0.222992
SynPair22402	0.036841	0.087513	0.244884	0.374215	0.205292	0.101514	0.085119
SynPair35096	0.174472	0.164643	0.51011	0.247304	0.253122	0.252724	0.250068
SynPair11343	0.215142	0.13414	0.872705	0.605232	1.433778	0.43496	0.726511
SynPair1028	0.070533	0.163046	0.251285	0.250748	0.257925	0.145797	0.06976
SynPair11227	0.060498	0.15265	0.215421	0.268472	0.230143	0.104641	0.097691
SynPair33065	0.060501	0.10529	0.285425	0.216719	0.242444	0.132533	0.053771
SynPair2223	0.074588	0.068845	0.357691	0.206119	0.153896	0.162193	0.082278
SynPair51765	0.072176	0.083247	0.290585	0.258506	0.261171	0.126891	0.127958
SynPair5242	0.058808	0.081215	0.246092	0.190953	0.211773	0.078666	0.095658
SynPair36055	0.277579	0.400401	0.589198	0.30001	0.484553	0.287965	0.355105
SynPair14373	0.03525	1.009637	0.499978	0.944432	0.451544	0.269875	0.087736
SynPair57846	0.098084	0.12112	0.174103	0.290074	0.276274	0.068787	0.077669
SynPair36131	0.102155	0.137701	0.216472	0.422836	0.266185	0.253418	0.057025
SynPair7377	0.047549	0.171016	0.308902	0.244695	0.265063	0.144773	0.121292
SynPair286	0.083636	0.07243	0.275487	0.29488	0.201513	0.098326	0.125415
SynPair21726	0.034242	0.120054	0.213153	0.227616	0.177467	0.102788	0.09649
SynPair26897	0.139854	0.302323	0.318978	0.439029	0.389052	0.159244	0.150467
SynPair23777	0.08511	0.105482	0.273214	0.258209	0.380395	0.142274	0.171858
SynPair22835	0.142044	0.245811	0.398521	0.389055	0.733794	0.448725	0.614983
SynPair43142	0.040524	0.128604	0.311991	0.2545	0.226137	0.129052	0.103709
SynPair58816	0.219797	0.23072	0.57745	0.321642	0.409404	0.217749	0.202615
SynPair25428	0.037527	0.127095	0.299317	0.258226	0.235999	0.139263	0.068217
SynPair25854	0.274106	0.173637	0.330192	0.384936	0.892957	0.277788	0.125615
SynPair66361	0.113146	0.263557	0.701572	0.359261	1.172219	0.277729	0.124974
SynPair25930	0.045687	0.120652	0.342194	0.414548	0.417227	0.15418	0.096323
SynPair59754	0.170215	0.315594	1.000466	0.648354	1.134139	0.604031	0.393799
SynPair9939	0.134764	0.145749	0.297505	0.283838	0.306961	0.107435	0.046787
SynPair23187	0.127599	0.257216	0.735666	0.330971	0.419086	0.315338	0.180953
SynPair39841	0.070692	0.179439	0.330547	0.259217	0.284394	0.155845	0.514685
SynPair58136	0.15137	0.567657	0.683365	0.691223	0.705026	0.288251	0.166588
SynPair46782	0.194513	0.655761	1.181532	1.241507	0.84292	0.879794	0.14335
SynPair24082	0.051098	0.131404	0.274301	0.223037	0.235199	0.153873	0.105865
SynPair62533	0.075097	0.044637	0.200387	0.293005	0.271218	0.099091	0.10901
SynPair15475	1.9e-05	0.546355	1.595303	0.802809	0.563338	0.517303	0.470264
SynPair17424	0.260932	0.334123	0.686629	0.680999	1.062044	0.321304	0.108175
SynPair35666	0.050563	0.091173	0.360122	0.293447	0.201999	0.184862	0.238115
SynPair34924	0.051295	0.142058	0.325205	0.215944	0.437832	0.244655	0.268962
SynPair15511	0.053496	0.097809	0.216175	0.22878	0.244358	0.102555	0.150872
SynPair49966	0.047136	0.062238	0.246935	0.211785	0.228895	0.102707	0.08814
SynPair34558	0.071584	0.083078	0.265678	0.213646	0.15733	0.150918	0.083844
SynPair56258	0.156796	0.428167	0.813712	0.29099	0.312555	0.272415	1.101906
SynPair50063	0.062829	0.108653	0.228213	0.227759	0.179172	0.151028	0.31186
SynPair3525	0.160637	0.191528	0.388413	0.282249	0.505941	0.189419	0.261321
SynPair1908	0.065212	0.108222	0.869818	0.43981	0.802468	0.177006	0.439706
SynPair30732	0.038814	0.097489	0.295429	0.312292	0.514245	0.148838	0.088495
SynPair17788	0.11815	0.123576	0.30991	0.557524	0.809856	0.270787	0.11226
SynPair12868	0.051353	0.12552	0.252332	0.244318	0.252992	0.143155	0.080275
SynPair34790	0.33266	0.313433	0.401982	1.198178	1.392291	0.357146	0.257472
SynPair30656	0.061506	0.154562	0.225178	0.193092	0.243194	0.107918	0.073772
SynPair1410	0.072753	0.183863	0.562015	0.315425	0.344202	0.189904	0.110442
SynPair14583	0.206099	0.190062	0.375039	0.449737	0.959391	0.624302	0.278035
SynPair7587	0.029397	0.107922	0.260249	0.177155	0.212588	0.095774	0.081546
SynPair12414	0.068318	0.1379	0.244584	0.194591	0.219677	0.144403	0.075262
SynPair25293	0.117176	0.3306	0.520209	0.619826	0.449025	0.118504	0.262848
SynPair23304	0.164429	0.222879	0.540616	0.366513	0.696211	0.144712	0.215125
SynPair38580	0.059322	0.103335	0.231973	0.226583	0.148398	0.107158	0.110214
SynPair26098	0.138801	0.102614	0.267707	0.28718	0.285276	0.171677	0.135784
SynPair61617	1.065395	0.272466	1.501668	0.726652	0.093312	0.118165	0.370183
SynPair23260	0.069837	0.051574	0.234672	0.286934	0.259645	0.103563	0.256482
SynPair38898	0.036046	0.198796	0.583086	0.331255	0.444566	0.150778	0.105456
SynPair26250	0.040751	0.146121	0.243906	0.256777	0.190217	0.112934	0.120283
SynPair9972	0.168963	0.192884	0.29713	0.425754	0.349855	0.268984	0.26898
SynPair58019	0.049557	0.099831	0.267262	0.227219	0.207758	0.125814	0.092373
SynPair38748	0.062148	0.153376	0.421885	0.497083	0.40105	0.254002	0.096303
SynPair22396	0.113279	0.199271	0.440636	0.540002	0.724299	0.266674	0.172041
SynPair26334	0.085183	0.227328	0.244188	0.378222	0.530649	0.229311	0.518697
SynPair9816	0.099198	0.137303	0.63652	0.482642	1.063051	0.264355	0.258779
SynPair65801	0.07331	0.080108	0.230662	0.233586	0.244872	0.163644	0.088264
SynPair8630	0.375016	0.298162	0.781313	0.918199	1.075587	0.414962	1.882622
SynPair1943	0.935645	0.253081	0.32632	0.248395	0.676031	0.029021	0.186238
SynPair11730	0.04801	0.099801	0.256289	0.280137	0.245734	0.150318	0.082608
SynPair16881	0.07006	0.147781	0.373366	0.153425	0.305643	0.197816	0.206678
SynPair30779	0.108274	0.113655	0.274245	0.225379	0.212687	0.106388	0.081168
SynPair13761	0.173732	0.220108	0.612288	0.321622	0.369576	0.373329	0.301161
SynPair3912	0.092993	0.224072	0.473516	0.316689	0.360877	0.168423	0.071887
SynPair12823	0.057148	0.139287	0.17267	0.331576	0.321809	0.169802	0.139447
SynPair841	0.042592	0.078118	0.192597	0.280501	0.160723	0.112608	0.068937
SynPair49799	0.179319	0.395163	0.549734	0.717903	1.451895	0.140542	1.310987
SynPair13605	0.138016	0.103185	0.315708	0.165514	0.383696	0.201799	0.19554
SynPair17813	0.071085	0.219566	0.341134	0.287765	0.288106	0.303394	0.106113
SynPair791	0.085226	0.105134	0.247931	0.246297	0.265484	0.090201	0.194368
SynPair16635	0.071554	0.197013	0.256798	0.263229	0.345595	0.144621	0.208399
SynPair37718	0.080809	0.117787	0.505428	0.525158	0.614179	0.145718	0.22758
SynPair1693	0.047592	0.117013	0.242564	0.192453	0.299276	0.163881	0.587936
SynPair4973	0.221232	0.28275	0.469508	0.374282	0.565101	0.155411	0.277398
SynPair49551	0.055905	0.137657	0.270249	0.186199	0.243849	0.104471	0.115839
SynPair17977	0.302573	0.32371	0.627124	0.518767	0.71122	0.341135	0.278397
SynPair7704	0.036452	0.155804	0.315571	0.296706	0.343099	0.131709	0.083599
SynPair5755	0.111315	0.250649	0.346001	0.807232	0.459878	0.305499	0.222081
SynPair15926	0.126943	0.127173	0.324913	0.444939	0.390146	0.152964	0.157995
SynPair57049	0.235759	0.13419	0.463256	0.370762	0.493883	0.211774	0.144236
SynPair32484	0.066816	0.099477	0.169676	0.217718	0.222968	0.112255	0.097309
SynPair57268	0.117408	0.206455	0.24242	0.229104	0.320608	0.157476	0.175492
SynPair37945	0.136745	0.187988	0.57121	0.48496	0.446986	0.320757	0.131378
SynPair16570	0.214618	0.22808	0.449905	1.375461	1.030244	0.288893	0.111695
SynPair56032	0.010476	0.062433	0.467922	0.147651	0.270141	0.063028	0.42087
SynPair5574	0.112553	0.366471	0.357331	0.190485	0.533295	0.477914	0.046888
SynPair33883	0.097268	0.353356	0.701485	0.34898	0.615057	0.193466	0.167602
SynPair14521	0.031467	0.249819	0.311867	0.664716	0.312121	0.181413	0.198474
SynPair49770	0.088948	0.114367	0.264491	0.233811	0.283861	0.105741	0.110007
SynPair10583	0.181883	0.213632	0.478326	0.402831	0.613517	0.305329	0.294164
SynPair5410	0.062096	0.350381	0.600457	0.544253	1.155428	0.298301	0.151898
SynPair48832	0.081349	0.10638	0.353298	0.373747	0.351313	0.188502	0.184765
SynPair34656	0.161039	0.179103	0.470587	0.328501	0.407982	0.184148	0.168663
SynPair29145	0.054504	0.135484	0.388556	0.314126	0.358727	0.111603	0.240652
SynPair3587	0.069959	0.148521	0.212461	0.231206	0.247504	0.104129	0.073119
SynPair30790	0.088298	0.172588	0.613752	0.154517	0.336812	0.402801	0.247545
SynPair16868	0.200457	0.099286	1.192219	0.813329	0.922321	0.361689	0.347999
SynPair49614	0.047944	0.14715	0.212663	0.289799	0.191219	0.191727	0.102065
SynPair13424	0.039573	0.081441	0.227696	0.304873	0.232021	0.119986	0.06958
SynPair33637	0.260641	0.232165	0.401917	0.420925	0.542129	0.314726	0.227926
SynPair2471	0.218006	0.166085	0.109775	0.514615	1.038983	0.365481	0.222805
SynPair51137	0.054237	0.088237	0.242994	0.235409	0.167867	0.109292	0.062468
SynPair13858	0.128752	0.212324	0.678139	0.492364	0.694451	0.177478	0.097732
SynPair4482	0.149855	0.30698	0.616677	0.428846	0.574169	0.292401	0.165478
SynPair2515	0.157765	0.19399	0.429182	0.5348	0.722514	0.174176	0.176731
SynPair64406	0.086604	0.27839	0.43146	0.513592	0.50557	0.258472	0.330318
SynPair47862	0.117431	0.167402	0.657429	0.439538	0.476546	0.17718	0.139273
SynPair26115	0.030322	0.112246	0.209425	0.219595	0.215095	0.109877	0.098972
SynPair8575	0.862682	0.371527	0.256018	0.439614	0.841816	0.270086	0.03084
SynPair64562	0.285017	0.268225	0.825572	0.399708	0.757444	0.291146	1.62531
SynPair46720	0.076438	0.20695	0.658425	0.324857	0.390229	0.193969	0.206879
SynPair47906	0.05491	0.064753	0.176653	0.299373	0.234311	0.10818	0.398291
SynPair62759	0.046308	0.293786	0.757105	0.932495	1.018405	0.351197	0.330331
SynPair43674	0.101639	0.219022	0.497173	0.399437	0.821405	0.261054	0.24166
SynPair21174	0.060735	0.102156	0.28652	0.273598	0.303565	0.13775	0.078015
SynPair12635	0.197816	0.193731	0.633157	0.542512	0.357091	0.4032	0.323933
SynPair11842	0.142797	0.156828	0.496616	0.286769	0.259738	0.196818	0.273413
SynPair3660	0.265407	0.209009	0.413744	0.36771	0.478586	0.161343	0.619389
SynPair15984	0.060577	0.20958	0.571692	0.544607	0.725929	0.239738	0.104704
SynPair10664	0.082698	0.173901	0.358952	0.431286	0.270399	0.203371	0.234731
SynPair30513	0.053181	0.099727	0.248331	0.213504	0.200787	0.123358	0.043754
SynPair12751	0.066066	0.220688	0.307009	0.239622	0.270714	0.207917	0.092606
SynPair50242	0.70615	0.372965	0.854921	0.589318	1.024764	0.281171	0.369117
SynPair13977	0.144279	0.210887	0.285847	0.392321	0.615687	0.174587	0.139904
SynPair34779	0.142544	0.246101	0.414291	0.475385	0.421498	0.231356	0.187149
SynPair35523	0.033331	0.166725	0.354907	0.251615	0.10717	0.346621	0.133118
SynPair16947	0.077557	0.183217	0.466103	0.293581	0.46352	0.227535	0.169205
SynPair55272	0.46113	0.276948	0.524509	0.379486	1.094455	0.336246	0.208674
SynPair15730	0.047649	0.122169	0.232511	0.216779	0.214897	0.131869	0.122489
