	Sobic	Seita	Ortho	Orysa	Bradi	Pavag	Zmays
SynPair33641	0.003259	0.005764	0.022254	0.018136	0.024442	0.002306	0.011346
SynPair12608	0.029987	0.031429	0.081532	0.085118	0.071239	0.045238	0.038955
SynPair31610	0.019449	0.022812	0.01367	0.03769	0.056731	0.008933	0.021507
SynPair32867	0.02033	0.036475	0.102307	0.166705	0.300958	0.027992	0.039938
SynPair2563	0.023682	0.008484	0.048486	0.052187	0.044553	0.012207	0.019575
SynPair1768	0.011827	0.017712	0.042038	0.025685	0.04167	0.021066	0.012029
SynPair32903	0.006657	0.024606	0.043117	0.065869	0.052334	0.031628	0.024904
SynPair13536	0.005402	0.02673	0.059754	0.028229	0.032044	0.04269	0.017687
SynPair4888	0.009793	0.022503	0.026207	0.017428	0.016418	0.013363	0.006762
SynPair34894	0.030576	0.03749	0.09341	0.084073	0.096089	0.042599	0.037442
SynPair8780	0.028059	0.02783	0.064046	0.043835	0.045081	0.032382	0.032987
SynPair22342	0.031198	3e-05	0.030636	0.126437	0.080951	0.018698	0.04836
SynPair63826	0.00205	0.020926	0.015548	0.008643	0.024037	0.039797	0.004483
SynPair42413	0.083853	0.019067	0.036927	0.127711	0.041052	0.149426	0.010792
SynPair44584	0.021586	0.034694	0.089396	0.081636	0.074224	0.047444	0.024695
SynPair27372	0.032408	0.032046	0.121535	0.068443	0.12965	0.038998	0.114949
SynPair44628	0.006802	0.008148	0.023026	0.01443	0.027938	0.009216	0.013451
SynPair38430	0.011294	0.013925	0.051311	0.054886	0.073807	0.0235	0.017685
SynPair9676	0.013428	0.033253	0.100909	0.104368	0.104525	0.043208	0.027408
SynPair46679	0.001426	0.008308	0.034415	0.021267	0.023838	0.014865	0.019485
SynPair47423	0.010776	0.00629	0.056662	0.047488	0.061766	0.022117	0.01104
SynPair43481	0.017521	0.016383	0.057874	0.027317	0.044672	0.045463	0.013796
SynPair64923	6e-06	0.004683	0.00659	0.004818	0.020352	0.006069	0.014008
SynPair25247	0.011317	0.019797	0.027181	0.029838	0.043354	0.026129	0.024065
SynPair9712	0.019148	0.022153	0.033286	0.076803	0.049535	0.036844	0.044751
SynPair5781	0.006891	0.320063	0.02179	0.076923	0.154712	0.060684	0.02028
SynPair13865	0.021883	0.041002	0.177573	0.157968	0.089947	0.047488	0.040548
SynPair30401	0.007582	0.020617	0.030789	0.032205	0.037042	0.020157	0.008029
SynPair1647	0.00626	0.040385	0.04559	0.032859	0.069175	0.013746	0.019318
SynPair13901	0.030452	0.048493	0.111238	0.101556	0.16786	0.06667	0.184523
SynPair3772	0.017556	0.087244	0.083186	0.044784	0.076768	0.129356	0.035294
SynPair30919	0.029685	0.037126	0.0953	0.093721	0.274961	0.056378	0.037649
SynPair30565	0.020439	0.008675	0.038577	0.026086	0.131449	0.016912	0.031528
SynPair48517	0.01703	0.022442	0.057425	0.070786	0.055458	0.02933	0.037172
SynPair57255	0.021939	0.021317	0.040082	0.078541	0.041512	0.032768	0.022823
SynPair4713	0.011294	0.016013	0.04923	0.060658	0.085425	0.016106	0.013558
SynPair895	0.003979	0.007336	0.007892	0.016089	0.011811	0.005385	0.003574
SynPair7964	0.002478	1.6e-05	0.020203	0.129655	0.095004	0.002497	0.017645
SynPair49629	0.006231	0.01139	0.047368	0.043396	0.065299	0.045399	0.077708
SynPair14478	0.020128	0.036905	0.119987	0.105416	0.110424	0.065765	0.04505
SynPair15622	0.031877	0.020555	0.060969	0.150053	0.125344	0.014047	0.060874
SynPair7800	0.011989	0.018649	0.056821	0.025352	0.05536	0.016444	0.009824
SynPair29178	0.00852	0.008739	0.084055	0.064304	0.065027	0.015382	0.025491
SynPair35431	0.013414	0.043377	0.08536	0.059357	0.080926	0.141978	0.024789
SynPair33787	0.019142	0.016682	0.037924	0.037154	0.15155	0.035701	0.01712
SynPair17452	0.015632	0.055258	0.088284	0.097687	0.083996	0.041028	0.025373
SynPair34836	0.003026	0.009086	0.005333	0.009998	0.024098	0.012199	0.009114
SynPair15403	0.005863	0.023591	0.057156	0.033516	0.06849	0.019459	0.007439
SynPair30744	0.014099	0.017202	0.045042	0.064308	0.046047	0.032302	0.016414
SynPair37489	0.103294	0.100332	0.038855	0.068168	0.104255	0.049323	0.059506
SynPair14491	0.015679	0.031344	0.069882	0.072439	0.066468	0.02199	0.052265
SynPair564	0.007064	0.010099	0.058392	0.021165	0.031233	0.021865	0.037907
SynPair33933	0.031426	0.05306	0.168821	0.071225	0.179784	0.11599	0.052332
SynPair29191	0.024858	0.017858	0.069225	0.051759	0.063167	0.063474	0.028699
SynPair50015	0.10844	0.181143	0.140019	0.086251	0.043333	0.153504	0.070445
SynPair32715	0.011901	0.013673	0.047614	0.051859	0.034544	0.011889	0.024365
SynPair400	4e-06	0.007496	0.021361	0.027126	0.030551	0.006818	0.002396
SynPair52120	0.028046	0.026672	0.073597	0.066761	0.149868	0.057297	0.058176
SynPair14989	0.006902	0.00929	0.01119	0.011378	0.021983	0.005341	0.002607
SynPair31806	0.001883	0.005752	0.029845	0.020787	0.029508	0.022891	0.041114
SynPair10433	0.003129	0.001748	0.025461	0.097132	0.030645	0.007607	0.004747
SynPair44911	0.010706	0.005821	0.028788	0.009447	0.037565	0.014404	0.015204
SynPair65524	0.033664	0.017652	0.048138	0.032895	0.108972	0.013198	0.019302
SynPair18566	0.013794	0.024144	0.061193	0.055489	0.094079	0.028338	0.018033
SynPair58024	0.004969	0.008876	0.017555	0.010945	0.017743	0.006405	0.007585
SynPair47602	0.00724	0.01738	0.043324	0.033085	0.043598	0.026172	0.010859
SynPair23095	0.002933	0.002024	0.034392	0.014397	0.071387	0.01049	0.007462
SynPair24358	0.006016	0.01048	0.021331	0.035562	0.027376	0.011507	0.008146
SynPair67411	0.05251	0.025451	0.066005	0.039187	0.143317	0.030924	0.052218
SynPair45653	0.071612	0.038675	0.051658	0.034971	0.024004	0.025334	0.083921
SynPair41845	0.006445	3.6e-05	0.012459	0.01748	0.018646	0.029075	0.005889
SynPair43468	0.014433	0.029951	0.042873	0.023556	0.032004	0.026596	0.021504
SynPair40663	1e-05	8e-06	2.1e-05	0.002322	2.3e-05	9e-06	0.002288
SynPair22163	0.015685	0.019725	0.104479	0.063171	0.083828	0.025562	0.023368
SynPair58388	0.023107	0.02542	0.067309	0.012254	0.04049	0.046613	0.055272
SynPair40707	0.108638	0.027765	0.326683	0.114733	0.027939	0.249173	0.050468
SynPair22007	0.025453	0.0278	0.059064	0.048605	0.051363	0.026911	0.009635
SynPair33978	0.025984	0.046882	0.134741	0.102958	0.109204	0.04664	0.073075
SynPair10960	0.001022	0.002771	0.006801	0.006892	0.019686	0.009298	0.003073
SynPair3964	0.006963	0.011145	0.018812	0.013792	0.024636	0.009233	0.007315
SynPair12931	0.004788	0.00684	0.04729	0.029819	0.029776	0.024152	0.017707
SynPair953	0.01492	0.015859	0.051641	0.053388	0.062077	0.022452	0.022143
SynPair31929	0.087681	0.072929	0.080503	0.057832	0.067926	0.067823	0.063956
SynPair16993	0.020557	0.022503	0.044778	0.050027	0.058939	0.025957	0.037247
SynPair10804	0.034635	0.061479	0.157202	0.130413	0.168675	0.088881	0.043241
SynPair10478	0.01321	0.0178	0.059894	0.036308	0.045309	0.027597	0.018992
SynPair837	0.054594	0.035614	0.056983	0.057302	0.072995	0.096952	0.043416
SynPair12855	0.01145	0.010025	0.043676	0.048552	0.040698	0.019365	0.020558
SynPair1851	0.006238	0.013739	0.030864	0.036977	0.026113	0.019642	0.005006
SynPair28148	0.025024	0.020903	0.096481	0.068632	0.107976	0.042944	0.03284
SynPair56301	0.029113	0.054842	0.099983	0.086297	0.067215	0.031645	0.214942
SynPair4861	0.007347	0.017676	0.031977	0.051212	0.043103	0.028652	0.025873
SynPair49443	0.005934	0.009921	0.018848	0.018802	0.029282	0.009368	0.00938
SynPair7616	0.013488	0.029359	0.082971	0.058123	0.079349	0.058025	0.080626
SynPair56265	0.003206	0.002078	0.006441	0.009958	0.012637	0.00582	0.003073
SynPair17901	0.012392	0.010825	0.022693	0.027116	0.040499	0.014394	0.009678
SynPair4905	0.010115	0.025197	0.06531	0.07868	0.053366	0.022477	0.024021
SynPair49527	0.011859	0.012839	0.033933	0.044532	0.023271	0.016032	0.010772
SynPair64981	0.019427	0.043244	0.155518	0.086235	0.198244	0.050852	0.056234
SynPair43547	0.004877	0.006594	0.021654	0.022151	0.028757	0.008527	0.023072
SynPair47481	0.039276	0.062873	0.095501	0.052149	0.087387	0.03658	0.15564
SynPair46577	0.006894	0.007806	0.033682	0.024361	0.028842	0.016476	0.017138
SynPair8646	0.030254	0.027157	0.130355	0.068496	0.092767	0.045921	0.038747
SynPair9860	0.004855	0.007671	0.018457	0.012802	0.020348	0.00822	0.018352
SynPair26342	0.031717	0.059559	0.147609	0.142135	0.112824	0.062829	0.04845
SynPair42089	0.02515	0.029709	0.105439	0.108761	0.131567	0.045944	0.030706
SynPair58457	0.042734	0.0048	0.011167	0.027547	0.03925	0.060787	0.041915
SynPair27838	0.03504	1.4e-05	0.054463	0.033905	0.06635	0.00236	0.009568
SynPair18071	0.016263	0.016294	0.054388	0.0517	0.09745	0.017597	0.02892
SynPair63208	0.007756	0.011265	0.025138	0.069051	0.04469	0.020937	0.020066
SynPair39394	0.00396	0.01026	0.010331	0.006908	0.011564	0.004519	0.004346
SynPair9388	0.011212	0.011373	0.049385	0.043026	0.051418	0.01161	0.014873
SynPair42241	0.026209	0.023296	0.071164	0.06156	0.061355	0.024789	0.014274
SynPair66194	0.008465	0.027922	0.032846	0.058289	0.060575	0.032121	0.016909
SynPair61259	0.022238	0.048598	0.076052	0.075085	0.070766	0.052063	0.02538
SynPair22474	0.003026	0.013318	0.037497	0.031696	0.034519	0.015263	0.010352
SynPair48221	0.068075	0.020043	0.038058	0.029012	0.051579	0.018381	0.008601
SynPair35263	0.005781	0.005304	0.011242	0.023185	0.020258	0.002842	3.3e-05
SynPair28570	0.017181	0.007786	0.029709	0.029173	0.040967	0.029393	0.066227
SynPair13083	0.02052	0.028893	0.051397	0.057103	0.027524	0.053021	0.033848
SynPair6110	0.163798	0.087507	0.138844	0.190934	0.190856	0.18642	0.120044
SynPair28868	0.005799	0.1363	0.02526	0.024551	0.035286	0.009932	0.008432
SynPair17145	0.011251	0.010879	0.02413	0.021056	0.036802	0.028813	0.03953
SynPair10288	0.006111	0.020172	0.042936	0.052102	0.05047	0.020437	0.018807
SynPair57407	0.027816	0.065052	0.157626	0.1507	0.169621	0.062852	0.035423
SynPair4141	0.015936	0.038609	0.034614	0.077974	0.056307	0.037233	0.023827
SynPair1171	0.015592	0.013961	0.037023	0.038041	0.058655	0.011837	0.024611
SynPair52437	0.011337	0.028882	0.097425	0.066986	0.085868	0.025051	0.07654
SynPair4389	0.084561	0.003995	0.179225	0.007461	0.127634	0.045621	0.026364
SynPair32202	0.001524	0.001519	0.037308	0.05056	0.050911	0.01381	0.021797
SynPair33058	0.005462	0.030778	0.023841	0.043179	0.030426	0.00941	0.005921
SynPair1015	0.01272	0.004563	0.037222	0.048784	0.088695	0.019393	0.028096
SynPair23701	0.021945	0.043686	0.099958	0.09177	0.089209	0.047564	0.039209
SynPair38185	0.016162	0.018981	0.029558	0.037113	0.034012	0.020513	0.011187
SynPair22927	0.01839	0.025729	0.059436	0.072806	0.056501	0.040682	0.020436
SynPair43050	0.02636	0.04149	0.050523	0.031285	0.040013	0.166862	0.225467
SynPair63327	7e-06	0.004308	0.004908	0.015022	0.019297	0.004304	0.013593
SynPair21634	0.005409	0.011018	0.02985	0.0223	0.03234	0.023418	0.011892
SynPair21598	0.004348	0.007259	0.011593	0.012829	0.015492	0.003818	0.004444
SynPair66317	0.008924	0.012122	0.044967	0.034732	0.046451	0.020371	0.049452
SynPair64346	0.010603	0.013348	0.059352	0.057797	0.061175	0.029139	0.031237
SynPair8351	0.00131	0.006837	0.025585	0.027091	0.049059	0.012279	0.013273
SynPair58578	0.007802	0.020435	0.044173	0.022505	0.058633	0.094352	0.019305
SynPair24760	0.011373	0.034133	0.01646	0.064431	0.02234	0.015534	0.02848
SynPair64222	0.017292	0.023445	0.078478	0.051376	0.126994	0.03237	0.063789
SynPair8235	0.017031	0.00899	0.042378	0.02502	0.029474	0.022264	0.019225
SynPair33177	0.183583	0.062087	0.055459	0.082523	0.072614	0.060197	0.103155
SynPair2331	0.007335	0.009704	0.029557	0.028352	0.038638	0.011574	0.013082
SynPair13364	0.011308	0.0203	0.061989	0.063786	0.054193	0.023572	0.023209
SynPair50851	0.001929	0.017106	0.038688	0.0112	0.026292	0.006793	0.005913
SynPair2255	0.011516	0.020047	0.068855	0.067139	0.054206	0.03031	0.024913
SynPair11251	0.014661	0.021119	0.037748	0.060859	0.041486	0.019004	0.01428
SynPair13200	0.018703	0.035127	0.078391	0.022289	0.080676	0.009491	0.051897
SynPair30218	0.009969	0.007766	0.023836	0.023985	0.039298	0.010084	0.008622
SynPair57954	2e-06	0.01638	0.041299	0.03107	0.042672	0.02226	0.094272
SynPair14261	0.011347	0.017358	0.045706	0.03515	0.031362	0.029644	0.097323
SynPair394	0.005616	0.003629	0.036631	0.033577	0.047183	0.005751	0.01954
SynPair5234	0.022029	0.026027	0.058277	0.029095	0.100171	0.032528	0.023842
SynPair28823	0.006791	0.011112	0.023051	0.01554	0.03619	0.005941	0.007597
SynPair57830	0.018879	0.045925	0.099067	0.088358	0.093018	0.048179	0.049787
SynPair14305	0.006498	0.010703	0.057195	0.055059	0.076227	0.018357	0.014973
SynPair5350	0.015379	0.011932	0.013201	0.020953	0.055316	0.01288	0.008745
SynPair56616	0.058407	0.00594	0.048084	0.047597	0.050978	0.019982	0.017922
SynPair28365	0.012443	0.021685	0.038906	0.070951	0.025899	0.036319	0.015773
SynPair17634	0.024435	0.035893	0.073457	0.04123	0.035033	0.037162	0.035912
SynPair4630	0.010286	0.016488	0.03364	0.037311	0.037505	0.019069	0.012639
SynPair3981	0.009788	0.0106	0.031586	0.0184	0.025278	0.010337	0.008599
SynPair15665	0.007585	0.015455	0.041621	0.038633	0.049099	0.024305	0.014691
SynPair5816	0.097822	0.05665	0.06086	0.049162	0.092951	0.059175	0.082929
SynPair10985	0.106313	0.106003	0.105914	0.067194	0.078236	0.300139	0.138134
SynPair4754	0.002496	0.003374	0.008543	0.013935	0.024203	0.008186	0.004497
SynPair17750	0.023084	0.039402	0.04102	0.038009	0.029522	0.038231	0.032676
SynPair7923	0.003991	0.022739	0.036175	0.029515	0.027336	0.020343	0.009777
SynPair16976	0.019853	0.027892	0.065581	0.074706	0.102852	0.022777	0.010742
SynPair31778	0.004404	0.108309	0.02292	0.010875	0.026804	0.016116	0.111898
SynPair702	0.003169	0.01101	0.031252	0.028695	0.029472	0.00759	0.011166
SynPair4884	0.017373	0.036574	0.069095	0.078967	0.07453	0.044109	0.02853
SynPair50273	0.009207	0.017807	0.054608	0.035022	0.041349	0.023028	0.015075
SynPair14793	0.00673	0.003315	0.003382	0.023835	0.019908	0.009373	0.002688
SynPair1600	0.038757	0.093526	0.091514	0.167831	0.175579	0.137565	0.04384
SynPair12604	0.010186	0.018031	0.06216	0.040862	0.020599	0.020518	0.030244
SynPair666	0.195431	0.196967	0.080954	0.086328	0.065341	0.040314	0.041198
SynPair3651	0.008074	0.021773	0.040724	0.052295	0.059268	0.023047	0.034318
SynPair13822	1.9e-05	1.4e-05	0.04724	0.013363	0.022431	0.002623	0.021334
SynPair39749	0.008078	0.00982	0.047052	0.026354	0.034142	0.020851	0.052064
SynPair47500	0.022951	0.065936	0.066999	0.049978	0.065232	0.052324	0.031251
SynPair66935	0.064014	0.082196	0.156078	0.086434	0.092368	0.063337	0.038465
SynPair65742	0.004931	0.029708	0.049356	0.044372	0.066574	0.015083	0.027389
SynPair38513	0.211055	0.004563	0.190793	0.005921	0.133335	0.206487	0.002507
SynPair59018	0.007721	0.007735	0.01128	0.011141	0.021952	0.010547	0.006222
SynPair65626	0.001925	0.001949	0.025547	0.043349	0.017208	0.002914	0.006826
SynPair38477	0.003085	0.013915	0.01605	0.01801	0.023738	0.006138	0.026223
SynPair45849	0.010225	0.01012	0.020278	0.407055	0.264092	0.010141	5e-06
SynPair58326	0.00661	0.050002	0.069106	0.058302	0.117756	0.061696	0.033249
SynPair62997	0.005223	0.139458	0.026191	0.024411	0.035917	0.01002	0.011115
SynPair24292	0.022064	0.036812	0.079625	0.080175	0.085798	0.033732	0.022689
SynPair22305	0.102973	0.023904	0.06159	0.086058	0.061335	0.031206	0.038131
SynPair65892	0.004277	0.004441	0.052606	0.050698	0.032795	0.011237	0.015421
SynPair9885	0.004066	0.019809	0.058688	0.038615	0.032436	0.016452	0.016424
SynPair63905	0.01723	0.02263	0.048433	0.03651	0.04549	0.037722	0.018728
SynPair63579	0.016298	0.034708	0.065364	0.084739	0.102661	0.04075	0.041204
SynPair22261	0.031932	0.055742	0.052021	0.035581	0.100145	0.026264	0.099471
SynPair13571	0.010227	0.015155	0.037122	0.030994	0.036855	0.014954	0.013536
SynPair30569	0.02142	0.049376	0.105703	0.102225	0.094259	0.052365	0.028697
SynPair31733	0.003581	0.006167	0.041884	0.043639	0.056518	0.050511	0.029575
SynPair749	0.00961	0.006481	0.023395	0.025563	0.024591	0.004574	0.014454
SynPair30915	0.014691	0.008664	0.035332	0.03385	0.082538	0.069996	0.020367
SynPair11520	0.00651	0.015331	0.028395	0.028176	0.035221	0.01676	0.013548
SynPair30871	0.006334	0.027174	0.009565	0.047752	0.032252	0.045792	0.026633
SynPair11444	0.015268	0.03776	0.072906	0.095917	0.050089	0.050189	0.074338
SynPair57091	0.009045	0.020586	0.064672	0.040328	0.043628	0.021825	0.060903
SynPair56167	0.07469	0.048593	0.044907	0.062029	0.045879	0.069224	0.063256
SynPair5421	0.046538	0.059584	0.104645	0.085737	0.087229	0.070051	0.028554
SynPair56003	0.023041	0.029298	0.091312	0.107973	0.127194	0.036115	0.020667
SynPair7968	0.094232	0.01396	0.025036	0.016745	0.053326	0.107347	0.012225
SynPair16541	0.003685	0.046943	0.070192	0.054203	0.069645	0.058139	0.06372
SynPair14510	0.075317	0.048169	0.084203	0.106335	0.159913	0.095728	0.131307
SynPair36752	0.032963	0.047191	0.058894	0.102528	0.060745	0.072273	0.194981
SynPair44588	0.061784	0.054993	0.081022	0.339141	0.106876	0.047097	0.039597
SynPair18583	0.012994	0.019355	0.02578	0.02389	0.027914	0.009423	0.274121
SynPair42863	0.025635	0.018862	0.057876	0.074792	0.05656	0.022982	0.111863
SynPair41614	0.023694	0.027633	0.060582	0.047487	0.054278	0.057662	0.021211
SynPair41770	0.007215	0.023877	0.039968	0.061426	0.088691	0.034072	0.020605
SynPair62768	0.007725	0.007461	0.015679	0.041996	0.045337	0.003724	0.061861
SynPair38558	4e-06	0.003255	0.025227	0.012506	0.013387	0.004081	0.003383
SynPair8544	0.011077	0.005076	0.029829	0.05166	0.046375	0.009146	0.025995
SynPair47937	0.002344	0.005322	0.019589	0.089659	0.015049	0.005376	0.010662
SynPair67758	0.012446	0.026151	0.081336	0.071977	0.074175	0.041302	0.039501
SynPair45802	0.022856	0.028416	0.049459	0.029409	0.031684	0.038307	0.022785
SynPair38840	0.030271	0.028123	0.066238	0.07572	0.081342	0.046074	0.023982
SynPair47853	0.013819	0.019478	0.018056	0.034648	0.046542	0.017276	0.045384
SynPair44378	0.098118	0.108776	0.144478	0.091658	0.059699	0.162549	0.119096
SynPair47173	0.013595	0.028369	0.077248	0.058174	0.063898	0.031254	0.019085
SynPair38160	0.006922	0.006707	0.012418	0.01901	0.060037	0.021551	0.022621
SynPair67204	0.005464	0.007374	0.018459	0.016431	0.023561	0.01577	0.021299
SynPair9242	0.002433	0.006682	0.017046	0.020414	0.013095	0.001753	0.017161
SynPair26960	0.011131	0.008121	0.039257	0.022973	0.029767	0.031938	0.02226
SynPair8018	0.0025	0.005002	0.016407	0.016328	0.031541	0.006104	0.013453
SynPair47017	0.012097	0.021937	0.035438	0.028905	0.04739	0.02292	0.013231
SynPair25717	0.004804	0.019291	0.026627	0.032385	0.047768	0.019574	0.009159
SynPair23950	0.005322	0.020576	0.039898	0.04348	0.051455	0.026648	0.040214
SynPair24785	0.023022	0.031028	0.059799	0.126297	0.049823	0.053976	0.025597
SynPair42143	0.012666	0.020567	0.034885	0.03192	0.057572	0.023332	0.018277
SynPair6212	0.014671	0.023649	0.056484	0.042607	0.06093	0.026244	0.014817
SynPair4243	0.008156	0.013309	0.02848	0.041368	0.046492	0.015265	0.009008
SynPair15372	0.028318	0.015876	0.071215	0.065427	0.079882	0.030827	0.01278
SynPair35161	0.008919	0.013741	0.028101	0.006568	0.054416	0.023539	0.019632
SynPair32100	0.023603	0.016755	0.03687	0.089087	0.058482	0.021896	0.024372
SynPair3346	0.067054	0.104968	0.149677	0.121435	0.106333	0.073348	0.169364
SynPair50600	0.002624	0.007015	0.023634	0.071884	0.170935	0.02401	0.018439
SynPair56797	0.042536	0.027662	0.119405	0.100383	0.103856	0.074202	0.037637
SynPair10342	0.008049	1e-05	0.029337	0.041687	0.061384	0.00893	0.016951
SynPair52651	0.01853	0.011419	0.052302	0.046757	0.063288	0.021097	0.056727
SynPair10226	0.008698	0.039333	0.039796	0.028311	0.040171	0.074518	0.008083
SynPair55884	0.008142	0.013823	0.034141	0.070745	0.027485	0.021752	0.011452
SynPair3222	0.07623	0.037458	0.114299	0.079764	0.094305	0.044197	0.136439
SynPair23567	0.027193	0.049083	0.055058	0.038889	0.05146	0.043577	0.023906
SynPair21536	0.002222	0.009626	0.029704	0.027049	0.030124	0.009555	0.007768
SynPair43236	2.6e-05	0.008702	0.024372	0.005757	0.005768	1.9e-05	0.021498
SynPair38287	0.011077	0.018	0.068054	0.079	0.094527	0.044452	0.040277
SynPair23403	0.015145	0.012745	0.065725	0.047664	0.048656	0.027792	0.01061
SynPair47294	0.008004	0.019883	0.045957	0.028183	0.03026	0.017274	0.035197
SynPair25594	0.006441	0.00408	0.01321	0.027085	0.027882	0.014254	0.014448
SynPair22659	0.017431	0.016775	0.028205	0.0268	0.03704	0.017324	0.014936
SynPair61110	0.009523	0.009407	0.021457	0.04474	0.03555	0.011636	0.019074
SynPair43352	0.00354	0.010076	0.040342	0.022105	0.034634	0.008115	0.008438
SynPair45169	0.1469	0.006192	0.062519	0.046073	0.109503	0.023143	0.055616
SynPair27669	0.003105	0.042951	0.041817	0.100129	0.0441	0.038422	0.012819
SynPair22989	0.009062	0.013176	0.029011	0.029245	0.040933	0.011037	0.012824
SynPair59420	0.006521	0.024049	0.043284	0.02958	0.031135	0.019697	0.018187
SynPair64120	0.001925	0.005936	0.061139	0.061509	0.042696	0.004336	0.049565
