CommonID,Sorghum,Setaria,Oropetium,Rice,Brachy,Paspalum,Maize
SynPair13173,Sobic.003G287700,Seita.5G308900,Ot_Chr3_n34434,LOC_Os01g53350,Bradi2g49067,Pavagv31017980m,Zm00001d043547
SynPair13179,Sobic.003G288300,Seita.5G309600,Ot_Chr3_12422,LOC_Os01g53470,Bradi2g49140,Pavagv31017990m,Zm00001d043549
SynPair13180,Sobic.003G288401,Seita.5G309700,Ot_Chr5_03624,LOC_Os01g53500,Bradi2g49152,Pavagv31017991m,Zm00001d043550
SynPair13182,Sobic.003G288600,Seita.5G309800,Ot_Chr3_12423,LOC_Os01g53520,Bradi2g49160,Pavagv31017992m,Zm00001d043551
SynPair13184,Sobic.003G288800,Seita.5G310000,Ot_Chr3_12425,LOC_Os01g53560,Bradi2g49186,Pavagv31017994m,Zm00001d043552
SynPair13190,Sobic.003G289400,Seita.5G310300,Ot_Chr3_12426,LOC_Os01g53600,Bradi2g49200,Pavagv31018000m,Zm00001d043555
SynPair13191,Sobic.003G289500,Seita.5G310400,Ot_Chr3_12427,LOC_Os01g53610,Bradi2g49207,Pavagv31018001m,Zm00001d043556
SynPair13192,Sobic.003G289601,Seita.5G310500,Ot_Chr3_12428,LOC_Os01g53620,Bradi2g49220,Pavagv31018002m,Zm00001d043558
SynPair13193,Sobic.003G289700,Seita.5G310600,Ot_Chr3_12429,LOC_Os01g53630,Bradi2g49226,Pavagv31018005m,Zm00001d043560
SynPair13196,Sobic.003G290000,Seita.5G311000,Ot_Chr3_12434,LOC_Os01g53680,Bradi2g49280,Pavagv31018016m,Zm00001d043563
SynPair13198,Sobic.003G290100,Seita.5G311400,Ot_Chr3_12437,LOC_Os01g53710,Bradi2g49300,Pavagv31018017m,Zm00001d043527
SynPair13199,Sobic.003G290200,Seita.5G311500,Ot_Chr3_12438,LOC_Os01g53720,Bradi2g49310,Pavagv31018019m,Zm00001d043526
SynPair13200,Sobic.003G290300,Seita.5G311600,Ot_Chr3_12439,LOC_Os01g53730,Bradi2g49320,Pavagv31018020m,Zm00001d043525
SynPair13201,Sobic.003G290400,Seita.5G311700,Ot_Chr3_12441,LOC_Os01g53750,Bradi2g49330,Pavagv31018025m,Zm00001d043524
SynPair13203,Sobic.003G290600,Seita.5G312000,Ot_Chr3_12443,LOC_Os01g53790,Bradi2g49350,Pavagv31018027m,Zm00001d043520
SynPair13206,Sobic.003G290900,Seita.5G312200,Ot_Chr3_12445,LOC_Os01g53800,Bradi2g49510,Pavagv31018030m,Zm00001d043519
SynPair13207,Sobic.003G291000,Seita.5G312500,Ot_Chr3_12446,LOC_Os01g53840,Bradi2g49400,Pavagv31018033m,Zm00001d043516
SynPair13210,Sobic.003G291200,Seita.5G312700,Ot_Chr3_12447,LOC_Os01g53880,Bradi2g49420,Pavagv31018040m,Zm00001d043515
SynPair13212,Sobic.003G291400,Seita.5G312900,Ot_Chr3_12450,LOC_Os01g53910,Bradi2g49440,Pavagv31018047m,Zm00001d043514
SynPair13214,Sobic.003G291600,Seita.5G313500,Ot_Chr5_n36169,LOC_Os01g53920,Bradi2g49447,Pavagv31018056m,Zm00001d043512
SynPair13215,Sobic.003G291700,Seita.5G313500,Ot_Chr5_n36169,LOC_Os01g53920,Bradi2g49447,Pavagv31018057m,Zm00001d043512
SynPair13216,Sobic.003G291800,Seita.5G313600,Ot_Chr3_12454,LOC_Os01g53930,Bradi2g49460,Pavagv31018058m,Zm00001d043511
SynPair13218,Sobic.003G292000,Seita.5G313800,Ot_Chr3_12456,LOC_Os01g53980,Bradi2g49490,Pavagv31018061m,Zm00001d043510
SynPair13219,Sobic.003G292100,Seita.5G313900,Ot_Chr3_12457,LOC_Os01g53990,Bradi2g49500,Pavagv31018063m,Zm00001d043509
SynPair13220,Sobic.003G292200,Seita.5G314100,Ot_Chr3_12458,LOC_Os01g54010,Bradi2g49510,Pavagv31018065m,Zm00001d043519
SynPair13221,Sobic.003G292300,Seita.5G314200,Ot_Chr3_12459,LOC_Os01g54020,Bradi2g49520,Pavagv31018066m,Zm00001d043508
SynPair13223,Sobic.003G292500,Seita.5G314400,Ot_Chr3_12462,LOC_Os01g54040,Bradi2g49550,Pavagv31018070m,Zm00001d043506
SynPair13224,Sobic.003G292600,Seita.5G314500,Ot_Chr3_12465,LOC_Os01g54050,Bradi2g49560,Pavagv31018073m,Zm00001d043505
SynPair13225,Sobic.003G292700,Seita.5G314600,Ot_Chr3_12466,LOC_Os01g54080,Bradi2g49567,Pavagv31018074m,Zm00001d043504
SynPair13226,Sobic.003G292800,Seita.5G314700,Ot_Chr3_12468,LOC_Os01g54090,Bradi2g49580,Pavagv31018075m,Zm00001d043503
SynPair13232,Sobic.003G293300,Seita.5G315300,Ot_Chr3_12474,LOC_Os01g54240,Bradi2g49627,Pavagv31018081m,Zm00001d043439
SynPair13239,Sobic.003G293800,Seita.5G316000,Ot_Chr3_12479,LOC_Os01g54300,Bradi2g49680,Pavagv31018086m,Zm00001d043443
SynPair13240,Sobic.003G293900,Seita.5G316100,Ot_Chr3_12480,LOC_Os01g54340,Bradi2g49690,Pavagv31018088m,Zm00001d043444
SynPair13242,Sobic.003G294100,Seita.5G316400,Ot_Chr3_12482,LOC_Os01g54370,Bradi2g49710,Pavagv31018091m,Zm00001d043445
SynPair13243,Sobic.003G294200,Seita.5G316500,Ot_Chr3_12483,LOC_Os01g54380,Bradi2g49720,Pavagv31018092m,Zm00001d043446
SynPair13244,Sobic.003G294300,Seita.5G316600,Ot_Chr3_12484,LOC_Os01g54390,Bradi2g49727,Pavagv31018093m,Zm00001d043449
SynPair13246,Sobic.003G294400,Seita.5G316700,Ot_Chr3_12486,LOC_Os01g54400,Bradi2g49740,Pavagv31018094m,Zm00001d043450
SynPair13247,Sobic.003G294500,Seita.5G316800,Ot_Chr3_12488,LOC_Os01g54420,Bradi2g49747,Pavagv31018095m,Zm00001d043451
SynPair13251,Sobic.003G294800,Seita.5G317000,Ot_Chr3_12490,LOC_Os01g54430,Bradi2g49767,Pavagv31018096m,Zm00001d043453
SynPair13252,Sobic.003G294900,Seita.5G317100,Ot_Chr3_12492,LOC_Os01g54440,Bradi2g49774,Pavagv31018097m,Zm00001d043454
SynPair13255,Sobic.003G295100,Seita.5G317400,Ot_Chr3_12495,LOC_Os01g54470,Bradi2g49781,Pavagv31018100m,Zm00001d043458
SynPair13257,Sobic.003G295300,Seita.5G317600,Ot_Chr3_12498,LOC_Os01g54490,Bradi2g49795,Pavagv31018103m,Zm00001d043461
SynPair13258,Sobic.003G295400,Seita.5G317800,Ot_Chr3_12500,LOC_Os01g54510,Bradi2g49800,Pavagv31018104m,Zm00001d043462
SynPair13259,Sobic.003G295500,Seita.5G317900,Ot_Chr3_n34422,LOC_Os01g54515,Bradi2g49817,Pavagv31018105m,Zm00001d043463
SynPair13260,Sobic.003G295600,Seita.5G318000,Ot_Chr3_12501,LOC_Os01g54520,Bradi2g49830,Pavagv31018106m,Zm00001d043464
SynPair13261,Sobic.003G295700,Seita.5G318100,Ot_Chr3_12502,LOC_Os01g54530,Bradi2g49840,Pavagv31018107m,Zm00001d043465
SynPair13264,Sobic.003G296000,Seita.5G318400,Ot_Chr3_12505,LOC_Os01g54560,Bradi2g49870,Pavagv31018111m,Zm00001d043469
SynPair13266,Sobic.003G296100,Seita.5G318600,Ot_Chr3_12507,LOC_Os01g54570,Bradi2g49880,Pavagv31018112m,Zm00001d043470
SynPair13267,Sobic.003G296200,Seita.5G318700,Ot_Chr3_12508,LOC_Os01g54580,Bradi2g49890,Pavagv31018113m,Zm00001d043473
SynPair13269,Sobic.003G296300,Seita.5G319000,Ot_Chr3_12509,LOC_Os01g54600,Bradi2g49906,Pavagv31018115m,Zm00001d043474
SynPair13270,Sobic.003G296400,Seita.5G319100,Ot_Chr3_n34417,LOC_Os01g54620,Bradi2g49912,Pavagv31018117m,Zm00001d043477
SynPair13272,Sobic.003G296600,Seita.5G319300,Ot_Chr3_12516,LOC_Os01g54670,Bradi2g49930,Pavagv31018119m,Zm00001d043479
SynPair13275,Sobic.003G296900,Seita.5G319700,Ot_Chr3_12520,LOC_Os01g54784,Bradi2g49980,Pavagv31018122m,Zm00001d043483
SynPair13277,Sobic.003G297100,Seita.5G319800,Ot_Chr3_12521,LOC_Os01g54800,Bradi2g49987,Pavagv31018123m,Zm00001d043486
SynPair13278,Sobic.003G297200,Seita.5G319900,Ot_Chr3_12522,LOC_Os01g54810,Bradi2g49990,Pavagv31018124m,Zm00001d043489
SynPair13280,Sobic.003G297400,Seita.5G320100,Ot_Chr3_12523,LOC_Os01g54860,Bradi2g50010,Pavagv31018126m,Zm00001d043490
SynPair13282,Sobic.003G297600,Seita.5G320400,Ot_Chr3_n34416,LOC_Os01g54890,Bradi2g50035,Pavagv31018130m,Zm00001d043491
SynPair13283,Sobic.003G297700,Seita.5G320500,Ot_Chr3_12529,LOC_Os01g54900,Bradi2g50040,Pavagv31018131m,Zm00001d043492
SynPair13284,Sobic.003G297800,Seita.5G320600,Ot_Chr3_12530,LOC_Os01g54910,Bradi2g50050,Pavagv31018132m,Zm00001d043494
SynPair13285,Sobic.003G297900,Seita.5G320700,Ot_Chr3_12531,LOC_Os01g54920,Bradi2g50060,Pavagv31018133m,Zm00001d043497
SynPair13287,Sobic.003G298100,Seita.5G320800,Ot_Chr3_12532,LOC_Os01g54930,Bradi2g50070,Pavagv31018135m,Zm00001d043500
SynPair13288,Sobic.003G298200,Seita.5G320900,Ot_Chr3_12533,LOC_Os01g54940,Bradi2g50080,Pavagv31018136m,Zm00001d043432
SynPair13292,Sobic.003G298600,Seita.5G321300,Ot_Chr3_12537,LOC_Os01g54990,Bradi2g50120,Pavagv31018140m,Zm00001d043431
SynPair13293,Sobic.003G298700,Seita.5G321500,Ot_Chr3_12538,LOC_Os01g55000,Bradi2g50133,Pavagv31018143m,Zm00001d043430
SynPair13294,Sobic.003G298800,Seita.5G321600,Ot_Chr3_12539,LOC_Os01g55020,Bradi2g50136,Pavagv31018146m,Zm00001d043429
SynPair13295,Sobic.003G298900,Seita.5G321800,Ot_Chr3_12541,LOC_Os01g55040,Bradi2g50140,Pavagv31018155m,Zm00001d043428
SynPair13298,Sobic.003G299200,Seita.5G322100,Ot_Chr3_12549,LOC_Os01g55070,Bradi2g50160,Pavagv31018159m,Zm00001d043426
SynPair13301,Sobic.003G299500,Seita.5G322400,Ot_Chr3_12551,LOC_Os01g55094,Bradi2g50180,Pavagv31018166m,Zm00001d043425
SynPair13302,Sobic.003G299700,Seita.5G322500,Ot_Chr3_12553,LOC_Os01g55100,Bradi2g50194,Pavagv31018169m,Zm00001d043423
SynPair13303,Sobic.003G299800,Seita.5G322600,Ot_Chr3_12554,LOC_Os01g55110,Bradi2g50200,Pavagv31018172m,Zm00001d043422
SynPair13306,Sobic.003G300100,Seita.5G322800,Ot_Chr3_12556,LOC_Os01g55150,Bradi2g50220,Pavagv31018176m,Zm00001d043420
SynPair13307,Sobic.003G300200,Seita.5G322900,Ot_Chr3_12557,LOC_Os01g55160,Bradi2g50230,Pavagv31018178m,Zm00001d043419
SynPair13309,Sobic.003G300300,Seita.5G323000,Ot_Chr3_12558,LOC_Os01g55170,Bradi2g50237,Pavagv31018179m,Zm00001d043418
SynPair13310,Sobic.003G300400,Seita.5G323100,Ot_Chr3_12559,LOC_Os01g55190,Bradi2g50250,Pavagv31018180m,Zm00001d043414
SynPair13314,Sobic.003G300800,Seita.5G323400,Ot_Chr3_12563,LOC_Os01g55240,Bradi2g50280,Pavagv31018183m,Zm00001d043411
SynPair13315,Sobic.003G300900,Seita.5G323500,Ot_Chr3_12564,LOC_Os01g55260,Bradi2g50290,Pavagv31018185m,Zm00001d043410
SynPair13316,Sobic.003G301000,Seita.5G323600,Ot_Chr3_12565,LOC_Os01g55270,Bradi2g50300,Pavagv31018186m,Zm00001d043407
SynPair13319,Sobic.003G301200,Seita.5G323800,Ot_Chr3_12566,LOC_Os01g55280,Bradi2g50317,Pavagv31018189m,Zm00001d043406
SynPair13320,Sobic.003G301300,Seita.5G324000,Ot_Chr3_12567,LOC_Os01g55290,Bradi2g50330,Pavagv31018192m,Zm00001d043405
SynPair13321,Sobic.003G301400,Seita.5G324100,Ot_Chr3_12568,LOC_Os01g55300,Bradi2g50340,Pavagv31018194m,Zm00001d043404
SynPair13323,Sobic.003G301600,Seita.5G324300,Ot_Chr3_12570,LOC_Os01g55320,Bradi2g50360,Pavagv31018199m,Zm00001d043403
SynPair13324,Sobic.003G301700,Seita.5G324400,Ot_Chr3_12571,LOC_Os01g55340,Bradi2g50370,Pavagv31018200m,Zm00001d043402
SynPair13326,Sobic.003G301900,Seita.5G324600,Ot_Chr3_12572,LOC_Os01g55360,Bradi2g50390,Pavagv31018203m,Zm00001d043401
SynPair13328,Sobic.003G302000,Seita.5G324700,Ot_Chr3_12573,LOC_Os01g55370,Bradi2g50400,Pavagv31018205m,Zm00001d043399
SynPair13329,Sobic.003G302100,Seita.5G324800,Ot_Chr3_12575,LOC_Os01g55410,Bradi2g50410,Pavagv31018207m,Zm00001d043395
SynPair13332,Sobic.003G302400,Seita.5G325100,Ot_Chr3_n34769,LOC_Os01g55420,Bradi2g50420,Pavagv31018211m,Zm00001d043391
SynPair13337,Sobic.003G302800,Seita.5G325500,Ot_Chr3_27654,LOC_Os01g55450,Bradi2g50440,Pavagv31018221m,Zm00001d043389
SynPair13338,Sobic.003G302900,Seita.5G325600,Ot_Chr3_12584,LOC_Os01g55490,Bradi2g50450,Pavagv31018224m,Zm00001d043387
SynPair13340,Sobic.003G303100,Seita.5G325800,Ot_Chr3_n34410,LOC_Os01g55510,Bradi2g50470,Pavagv31018226m,Zm00001d043386
SynPair13341,Sobic.003G303200,Seita.5G325900,Ot_Chr3_12586,LOC_Os01g55520,Bradi2g50490,Pavagv31018228m,Zm00001d043383
SynPair13342,Sobic.003G303300,Seita.5G326000,Ot_Chr3_12587,LOC_Os01g55540,Bradi2g50500,Pavagv31018229m,Zm00001d043382
SynPair13343,Sobic.003G303400,Seita.5G325500,Ot_Chr3_27654,LOC_Os01g55450,Bradi2g50440,Pavagv31018221m,Zm00001d043389
SynPair13347,Sobic.003G303800,Seita.5G326500,Ot_Chr3_12592,LOC_Os01g55580,Bradi2g50540,Pavagv31018233m,Zm00001d043378
SynPair13348,Sobic.003G303900,Seita.5G326700,Ot_Chr3_12593,LOC_Os01g55590,Bradi2g50557,Pavagv31018234m,Zm00001d043376
SynPair13349,Sobic.003G304000,Seita.5G326800,Ot_Chr3_12594,LOC_Os01g55600,Bradi2g50570,Pavagv31018235m,Zm00001d043375
SynPair13350,Sobic.003G304100,Seita.5G326900,Ot_Chr3_n34411,LOC_Os01g55610,Bradi2g50580,Pavagv31018236m,Zm00001d043374
SynPair13354,Sobic.003G304500,Seita.5G327300,Ot_Chr3_12598,LOC_Os01g55720,Bradi2g50650,Pavagv31018240m,Zm00001d043371
SynPair13356,Sobic.003G304700,Seita.5G327400,Ot_Chr3_12600,LOC_Os01g55730,Bradi2g50670,Pavagv31018243m,Zm00001d043370
SynPair13359,Sobic.003G305000,Seita.5G327600,Ot_Chr3_12603,LOC_Os01g55750,Bradi2g50687,Pavagv31018245m,Zm00001d043368
SynPair13360,Sobic.003G305100,Seita.5G327700,Ot_Chr3_12606,LOC_Os01g55770,Bradi2g50698,Pavagv31018246m,Zm00001d043367
SynPair13364,Sobic.003G305400,Seita.5G328000,Ot_Chr3_12609,LOC_Os01g55799,Bradi2g50730,Pavagv31018249m,Zm00001d043365
SynPair13365,Sobic.003G305500,Seita.5G328100,Ot_Chr3_12610,LOC_Os01g55795,Bradi2g50740,Pavagv31018250m,Zm00001d043364
SynPair13366,Sobic.003G305601,Seita.5G328200,Ot_Chr3_12611,LOC_Os01g55820,Bradi2g50750,Pavagv31018251m,Zm00001d043361
SynPair13369,Sobic.003G305900,Seita.5G328500,Ot_Chr3_12613,LOC_Os01g55860,Bradi2g50770,Pavagv31018254m,Zm00001d043358
SynPair13371,Sobic.003G306100,Seita.5G328800,Ot_Chr3_12615,LOC_Os01g55870,Bradi2g50800,Pavagv31018256m,Zm00001d043356
SynPair13373,Sobic.003G306300,Seita.5G329300,Ot_Chr3_12618,LOC_Os01g55890,Bradi2g50820,Pavagv31018260m,Zm00001d043353
SynPair13374,Sobic.003G306400,Seita.5G329400,Ot_Chr3_12619,LOC_Os01g55900,Bradi2g50830,Pavagv31018261m,Zm00001d043352
SynPair13375,Sobic.003G306500,Seita.5G329500,Ot_Chr3_12621,LOC_Os01g55940,Bradi2g50840,Pavagv31018263m,Zm00001d043350
SynPair13376,Sobic.003G306600,Seita.5G329600,Ot_Chr3_12622,LOC_Os01g55950,Bradi2g50850,Pavagv31018265m,Zm00001d043348
SynPair13377,Sobic.003G306700,Seita.5G329600,Ot_Chr3_12622,LOC_Os01g55950,Bradi2g50850,Pavagv31018267m,Zm00001d043348
SynPair13380,Sobic.003G307000,Seita.5G329800,Ot_Chr3_12625,LOC_Os01g56000,Bradi2g50890,Pavagv31018272m,Zm00001d043347
SynPair13384,Sobic.003G307400,Seita.5G330300,Ot_Chr3_12628,LOC_Os01g56030,Bradi2g50920,Pavagv31018277m,Zm00001d043346
SynPair13387,Sobic.003G307700,Seita.5G330600,Ot_Chr3_12632,LOC_Os01g56070,Bradi2g50940,Pavagv31018279m,Zm00001d043339
SynPair13388,Sobic.003G307801,Seita.5G330700,Ot_Chr3_n34766,LOC_Os01g56080,Bradi2g50950,Pavagv31018280m,Zm00001d043338
SynPair13392,Sobic.003G308200,Seita.5G331200,Ot_Chr3_12637,LOC_Os01g56140,Bradi2g50990,Pavagv31018285m,Zm00001d043335
SynPair13398,Sobic.003G308900,Seita.5G331900,Ot_Chr3_12642,LOC_Os01g56235,Bradi2g51060,Pavagv31018297m,Zm00001d043333
SynPair13399,Sobic.003G309050,Seita.5G332000,Ot_Chr3_12644,LOC_Os01g56290,Bradi2g51070,Pavagv31018300m,Zm00001d043330
SynPair13400,Sobic.003G309200,Seita.5G332100,Ot_Chr3_12645,LOC_Os01g56300,Bradi2g51080,Pavagv31018301m,Zm00001d043329
SynPair13401,Sobic.003G309300,Seita.5G332200,Ot_Chr3_12646,LOC_Os01g56310,Bradi2g51110,Pavagv31018302m,Zm00001d043328
SynPair13402,Sobic.003G309400,Seita.5G332300,Ot_Chr3_12647,LOC_Os01g56320,Bradi2g51130,Pavagv31018304m,Zm00001d043327
SynPair13403,Sobic.003G309500,Seita.5G332400,Ot_Chr3_12648,LOC_Os01g56350,Bradi2g51140,Pavagv31018305m,Zm00001d043325
SynPair13406,Sobic.003G309900,Seita.5G332700,Ot_Chr3_12651,LOC_Os01g56390,Bradi2g51180,Pavagv31018314m,Zm00001d043324
SynPair13409,Sobic.003G310200,Seita.5G333000,Ot_Chr3_12653,LOC_Os01g56420,Bradi2g51210,Pavagv31018316m,Zm00001d043323
SynPair13412,Sobic.003G310500,Seita.5G333600,Ot_Chr3_12655,LOC_Os01g56450,Bradi2g51221,Pavagv31018321m,Zm00001d043318
SynPair13413,Sobic.003G310600,Seita.5G333700,Ot_Chr3_12656,LOC_Os01g56460,Bradi2g51230,Pavagv31018322m,Zm00001d043317
SynPair13414,Sobic.003G310700,Seita.5G333800,Ot_Chr3_12658,LOC_Os01g56470,Bradi2g51240,Pavagv31018327m,Zm00001d043314
SynPair13416,Sobic.003G310900,Seita.5G334000,Ot_Chr3_12659,LOC_Os01g56490,Bradi2g51255,Pavagv31018333m,Zm00001d043312
SynPair13418,Sobic.003G311100,Seita.5G334600,Ot_Chr3_12661,LOC_Os01g56530,Bradi2g51310,Pavagv31018348m,Zm00001d043311
SynPair13424,Sobic.003G311500,Seita.5G334700,Ot_Chr3_12662,LOC_Os01g56520,Bradi2g51300,Pavagv31018349m,Zm00001d043309
SynPair13425,Sobic.003G311600,Seita.5G334800,Ot_Chr3_n34399,LOC_Os01g56510,Bradi2g51280,Pavagv31018351m,Zm00001d043309
SynPair13426,Sobic.003G311700,Seita.5G335400,Ot_Chr3_12666,LOC_Os01g56560,Bradi2g51350,Pavagv31018357m,Zm00001d043307
SynPair13430,Sobic.003G312100,Seita.5G335800,Ot_Chr3_12670,LOC_Os01g56590,Bradi2g51377,Pavagv31018360m,Zm00001d043305
SynPair13431,Sobic.003G312200,Seita.5G336000,Ot_Chr3_12672,LOC_Os01g56600,Bradi2g51400,Pavagv31018361m,Zm00001d043303
SynPair13433,Sobic.003G312400,Seita.5G336200,Ot_Chr3_12674,LOC_Os01g56630,Bradi2g51430,Pavagv31018362m,Zm00001d043301
SynPair13440,Sobic.003G313000,Seita.5G336700,Ot_Chr3_12678,LOC_Os01g56680,Bradi2g51480,Pavagv31018379m,Zm00001d043299
SynPair13442,Sobic.003G313200,Seita.5G337000,Ot_Chr3_12680,LOC_Os01g56764,Bradi2g51490,Pavagv31018381m,Zm00001d043298
SynPair13443,Sobic.003G313300,Seita.5G337100,Ot_Chr3_12681,LOC_Os01g56780,Bradi2g51500,Pavagv31018385m,Zm00001d043296
SynPair13444,Sobic.003G313400,Seita.5G337200,Ot_Chr3_12684,LOC_Os01g56790,Bradi2g51510,Pavagv31018386m,Zm00001d043295
SynPair13445,Sobic.003G313500,Seita.5G337300,Ot_Chr3_12685,LOC_Os01g56800,Bradi2g51517,Pavagv31018387m,Zm00001d043294
SynPair13448,Sobic.003G313800,Seita.5G337500,Ot_Chr3_12686,LOC_Os01g56810,Bradi2g51530,Pavagv31018392m,Zm00001d043293
SynPair13453,Sobic.003G314300,Seita.5G337900,Ot_Chr3_12691,LOC_Os01g56860,Bradi2g51580,Pavagv31018398m,Zm00001d043292
SynPair13454,Sobic.003G314400,Seita.5G338000,Ot_Chr3_n34394,LOC_Os01g56880,Bradi2g51600,Pavagv31018399m,Zm00001d043291
SynPair13455,Sobic.003G314500,Seita.5G338300,Ot_Chr3_12695,LOC_Os01g56890,Bradi2g51610,Pavagv31018400m,Zm00001d043290
SynPair13459,Sobic.003G314700,Seita.5G338400,Ot_Chr3_12694,LOC_Os01g56910,Bradi2g51620,Pavagv31018401m,Zm00001d043288
SynPair13461,Sobic.003G314900,Seita.5G338600,Ot_Chr3_12697,LOC_Os01g56940,Bradi2g51637,Pavagv31018404m,Zm00001d043287
SynPair13464,Sobic.003G315332,Seita.5G338900,Ot_Chr3_12699,LOC_Os01g56990,Bradi2g51670,Pavagv31018417m,Zm00001d043280
SynPair13466,Sobic.003G315600,Seita.5G339100,Ot_Chr3_12702,LOC_Os01g57020,Bradi2g51680,Pavagv31018421m,Zm00001d043278
SynPair13470,Sobic.003G316000,Seita.5G339300,Ot_Chr3_12705,LOC_Os01g57050,Bradi2g51696,Pavagv31018425m,Zm00001d043276
SynPair13472,Sobic.003G316200,Seita.5G339400,Ot_Chr3_12709,LOC_Os01g57066,Bradi2g51700,Pavagv31018426m,Zm00001d043275
SynPair13473,Sobic.003G316300,Seita.5G339500,Ot_Chr3_12710,LOC_Os01g57073,Bradi2g51706,Pavagv31018427m,Zm00001d043274
SynPair13477,Sobic.003G316601,Seita.5G340000,Ot_Chr3_12716,LOC_Os01g57150,Bradi2g51750,Pavagv31018438m,Zm00001d043273
SynPair13479,Sobic.003G316850,Seita.5G340200,Ot_Chr3_n34389,LOC_Os01g57220,Bradi2g51770,Pavagv31018443m,Zm00001d043272
SynPair13481,Sobic.003G317100,Seita.5G340400,Ot_Chr3_12720,LOC_Os01g57240,Bradi2g51790,Pavagv31018446m,Zm00001d043270
SynPair13482,Sobic.003G317200,Seita.5G340600,Ot_Chr3_12722,LOC_Os01g57260,Bradi2g51800,Pavagv31018452m,Zm00001d043269
SynPair13488,Sobic.003G317800,Seita.5G341300,Ot_Chr3_12731,LOC_Os01g57400,Bradi2g51930,Pavagv31018461m,Zm00001d043265
SynPair13489,Sobic.003G317900,Seita.5G341300,Ot_Chr3_12731,LOC_Os01g57400,Bradi2g51930,Pavagv31018460m,Zm00001d043265
SynPair13490,Sobic.003G318001,Seita.5G341500,Ot_Chr3_12731,LOC_Os01g57400,Bradi2g51930,Pavagv31018462m,Zm00001d043265
SynPair13491,Sobic.003G318100,Seita.5G341500,Ot_Chr3_12731,LOC_Os01g57400,Bradi2g51930,Pavagv31018462m,Zm00001d043265
SynPair13492,Sobic.003G318200,Seita.5G341500,Ot_Chr3_n34387,LOC_Os01g57400,Bradi2g51930,Pavagv31018461m,Zm00001d043265
SynPair13493,Sobic.003G318300,Seita.5G341800,Ot_Chr3_n34383,LOC_Os01g57410,Bradi2g51860,Pavagv31018466m,Zm00001d043264
SynPair13499,Sobic.003G318700,Seita.5G341700,Ot_Chr3_n34386,LOC_Os01g57420,Bradi2g51870,Pavagv31018469m,Zm00001d043263
SynPair13501,Sobic.003G318900,Seita.5G341900,Ot_Chr3_12735,LOC_Os01g57440,Bradi2g51880,Pavagv31018470m,Zm00001d043262
SynPair13502,Sobic.003G319000,Seita.5G342000,Ot_Chr3_12736,LOC_Os01g57450,Bradi2g51890,Pavagv31018472m,Zm00001d043261
SynPair13504,Sobic.003G319100,Seita.5G342100,Ot_Chr3_12737,LOC_Os01g57460,Bradi2g51900,Pavagv31018473m,Zm00001d043259
SynPair13506,Sobic.003G319300,Seita.5G342300,Ot_Chr3_12740,LOC_Os01g57480,Bradi2g51842,Pavagv31018477m,Zm00001d043257
SynPair13507,Sobic.003G319400,Seita.5G342400,Ot_Chr3_n34381,LOC_Os01g57510,Bradi2g51842,Pavagv31018481m,Zm00001d043256
SynPair13508,Sobic.003G319500,Seita.5G342500,Ot_Chr3_n34381,LOC_Os01g57510,Bradi2g51842,Pavagv31018482m,Zm00001d043253
SynPair13509,Sobic.003G319600,Seita.5G342600,Ot_Chr3_n34380,LOC_Os01g57560,Bradi2g51967,Pavagv31018485m,Zm00001d043252
SynPair13510,Sobic.003G319700,Seita.5G342700,Ot_Chr3_12751,LOC_Os01g57570,Bradi2g51980,Pavagv31018486m,Zm00001d043249
SynPair13511,Sobic.003G319800,Seita.5G342800,Ot_Chr3_n34377,LOC_Os01g57580,Bradi2g51990,Pavagv31018487m,Zm00001d043248
SynPair13513,Sobic.003G319900,Seita.5G342900,Ot_Chr3_n34379,LOC_Os01g57610,Bradi2g52000,Pavagv31018489m,Zm00001d043244
SynPair13517,Sobic.003G320300,Seita.5G343600,Ot_Chr3_n34375,LOC_Os01g57650,Bradi2g52040,Pavagv31018494m,Zm00001d043243
SynPair13519,Sobic.003G320500,Seita.5G343700,Ot_Chr3_n34374,LOC_Os01g57690,Bradi2g52050,Pavagv31018497m,Zm00001d043242
SynPair13520,Sobic.003G320600,Seita.5G343800,Ot_Chr3_18550,LOC_Os01g57710,Bradi2g52060,Pavagv31050839m,Zm00001d043240
SynPair13521,Sobic.003G320700,Seita.5G343900,Ot_Chr3_18551,LOC_Os01g57720,Bradi2g52070,Pavagv31050838m,Zm00001d043239
SynPair13522,Sobic.003G320800,Seita.5G344000,Ot_Chr3_18552,LOC_Os01g57730,Bradi2g52077,Pavagv31050837m,Zm00001d043238
SynPair13524,Sobic.003G321000,Seita.5G344200,Ot_Chr3_18553,LOC_Os01g57770,Bradi2g52110,Pavagv31050835m,Zm00001d043235
SynPair13525,Sobic.003G321101,Seita.5G344300,Ot_Chr3_18554,LOC_Os01g57840,Bradi2g52130,Pavagv31050834m,Zm00001d043234
SynPair13527,Sobic.003G321300,Seita.5G344600,Ot_Chr3_n34371,LOC_Os01g57870,Bradi2g52150,Pavagv31018519m,Zm00001d043233
SynPair13528,Sobic.003G321400,Seita.5G344700,Ot_Chr3_18557,LOC_Os01g57880,Bradi2g52155,Pavagv31018520m,Zm00001d043232
